 # i        kappa            theta           
 1931       13.1933          4.50971         
 1932       5.20884          4.51041         
 1933       8.84046          4.51087         
 1934       5.93472          4.51161         
 1935       6.90924          4.51499         
 1936       15.4306          4.51783         
 1937       5.57218          4.52218         
 1938       1.80042          4.52222         
 1939       7.24627          4.53089         
 1940       5.68715          4.53306         
 1941       5.71261          4.53321         
 1942       6.59948          4.53742         
 1943       14.1026          4.5387          
 1944       6.62289          4.5408          
 1945       5.14607          4.54355         
 1946       5.16436          4.54371         
 1947       5.69943          4.54525         
 1948       5.69777          4.54574         
 1949       6.00741          4.54742         
 1950       5.66406          4.54871         
 1951       11.4079          4.5496          
 1952       1.36796          4.54967         
 1953       6.09945          4.55167         
 1954       13.9735          4.55294         
 1955       6.43221          4.55839         
 1956       8.86504          4.5595          
 1957       5.33071          4.55969         
 1958       6.87422          4.56168         
 1959       6.78521          4.56897         
 1960       5.8367           4.57038         
 1961       12.8928          4.57095         
 1962       5.86707          4.57154         
 1963       7.05441          4.57617         
 1964       9.59024          4.579           
 1965       5.25595          4.57968         
 1966       9.13654          4.58007         
 1967       6.6928           4.58185         
 1968       7.21322          4.58385         
 1969       7.71023          4.59487         
 1970       6.98127          4.59887         
 1971       7.61708          4.60126         
 1972       4.06676          4.60138         
 1973       12.2285          4.60184         
 1974       6.15831          4.60355         
 1975       5.87233          4.60511         
 1976       9.64928          4.60573         
 1977       6.81927          4.60766         
 1978       7.50725          4.61022         
 1979       9.83068          4.61895         
 1980       5.80721          4.61916         
 1981       10.9569          4.62351         
 1982       6.63554          4.62531         
 1983       6.65527          4.6265          
 1984       4.07999          4.62972         
 1985       7.64871          4.62976         
 1986       5.32499          4.6301          
 1987       7.16813          4.63235         
 1988       5.99086          4.64318         
 1989       5.24685          4.64388         
 1990       11.3996          4.64457         
 1991       8.01474          4.64469         
 1992       5.52765          4.65041         
 1993       4.9695           4.65093         
 1994       8.17064          4.65128         
 1995       5.77663          4.65226         
 1996       5.3113           4.65528         
 1997       11.6664          4.65595         
 1998       9.32184          4.65747         
 1999       3.23854          4.65752         
 2000       10.5457          4.6581          
 2001       5.10315          4.65904         
 2002       5.4506           4.65966         
 2003       10.2426          4.66219         
 2004       7.70229          4.67003         
 2005       7.88229          4.67006         
 2006       6.31447          4.67166         
 2007       6.23771          4.6744          
 2008       8.91421          4.676           
 2009       7.96862          4.67692         
 2010       8.03722          4.67709         
 2011       6.02758          4.68106         
 2012       6.02534          4.68146         
 2013       6.27436          4.68649         
 2014       6.13975          4.68719         
 2015       6.13437          4.68903         
 2016       6.00405          4.69016         
 2017       4.81548          4.69197         
 2018       2.95519          4.69233         
 2019       6.39836          4.69233         
 2020       4.5951           4.69342         
 2021       4.38627          4.69351         
 2022       6.76849          4.69696         
 2023       14.259           4.70022         
 2024       6.67244          4.70376         
 2025       12.7646          4.70671         
 2026       5.52038          4.70737         
 2027       5.4695           4.70892         
 2028       8.80851          4.70957         
 2029       5.78815          4.71084         
 2030       6.01089          4.71186         
 2031       14.01            4.71405         
 2032       6.95575          4.71785         
 2033       5.9062           4.72242         
 2034       5.82479          4.72283         
 2035       8.15332          4.72501         
 2036       8.20828          4.72516         
 2037       9.87327          4.72736         
 2038       6.48479          4.72906         
 2039       9.08484          4.73276         
 2040       8.64076          4.73328         
 2041       5.55941          4.73395         
 2042       6.22077          4.73481         
 2043       13.2783          4.74268         
 2044       1.74839          4.74275         
 2045       7.0852           4.7471          
 2046       10.575           4.75332         
 2047       4.03941          4.75339         
 2048       9.90908          4.75411         
 2049       3.21625          4.75413         
 2050       12.4851          4.75698         
 2051       5.10391          4.75811         
 2052       4.8693           4.75862         
 2053       5.06951          4.75906         
 2054       5.3319           4.75985         
 2055       5.11299          4.76054         
 2056       5.31847          4.76081         
 2057       6.63261          4.76857         
 2058       6.79925          4.76903         
 2059       11.938           4.77758         
 2060       7.23119          4.78209         
 2061       10.9628          4.78385         
 2062       6.92069          4.7882          
 2063       14.6015          4.79039         
 2064       9.74387          4.79416         
 2065       6.02234          4.79474         
 2066       6.53702          4.79901         
 2067       9.41774          4.79907         
 2068       9.63382          4.7991          
 2069       10.048           4.80133         
 2070       6.84953          4.80791         
 2071       9.40791          4.81087         
 2072       12.4031          4.81178         
 2073       5.5541           4.81247         
 2074       7.35397          4.81444         
 2075       3.69165          4.81455         
 2076       1.13034          4.81458         
 2077       6.80602          4.81743         
 2078       7.10682          4.8221          
 2079       10.389           4.82549         
 2080       10.1369          4.82768         
 2081       5.88745          4.82986         
 2082       5.8902           4.8303          
 2083       10.2004          4.83287         
 2084       10.309           4.83523         
 2085       6.61242          4.83858         
 2086       6.26795          4.84075         
 2087       7.35189          4.84293         
 2088       3.44945          4.84309         
 2089       10.0908          4.84323         
 2090       5.87015          4.84447         
 2091       6.03191          4.8476          
 2092       6.01061          4.84824         
 2093       10.2622          4.85019         
 2094       6.51894          4.85529         
 2095       5.85897          4.85696         
 2096       9.48985          4.85751         
 2097       5.62153          4.86249         
 2098       5.4968           4.86287         
 2099       9.12681          4.86442         
 2100       12.6239          4.86619         
 2101       4.096            4.86842         
 2102       3.9457           4.86848         
 2103       8.43491          4.86939         
 2104       5.54479          4.87051         
 2105       8.91373          4.87243         
 2106       5.73738          4.8736          
 2107       8.71694          4.87641         
 2108       4.40684          4.8781          
 2109       9.5272           4.87854         
 2110       6.64454          4.87873         
 2111       10.9804          4.8805          
 2112       4.84896          4.88134         
 2113       11.0008          4.88251         
 2114       8.14465          4.88371         
 2115       4.9532           4.8847          
 2116       4.90344          4.88543         
 2117       11.8086          4.88611         
 2118       6.45534          4.8888          
 2119       8.37286          4.89562         
 2120       8.34754          4.89577         
 2121       5.63968          4.89795         
 2122       5.52699          4.89843         
 2123       5.9828           4.89915         
 2124       10.8213          4.90286         
 2125       9.15368          4.91049         
 2126       8.9311           4.91102         
 2127       5.29084          4.91279         
 2128       8.66461          4.91321         
 2129       9.56517          4.9144          
 2130       6.16791          4.9198          
 2131       9.26232          4.92091         
 2132       5.73434          4.92197         
 2133       5.78263          4.92303         
 2134       5.86484          4.92414         
 2135       13.4289          4.92562         
 2136       6.67175          4.9285          
 2137       6.79668          4.93071         
 2138       6.55044          4.93484         
 2139       6.32004          4.93623         
 2140       9.67283          4.93808         
 2141       6.08117          4.93941         
 2142       5.20334          4.94158         
 2143       8.66798          4.94193         
 2144       13.1879          4.94329         
 2145       6.50323          4.94686         
 2146       6.55082          4.94848         
 2147       6.44156          4.95149         
 2148       6.37302          4.95283         
 2149       6.25252          4.955           
 2150       12.2615          4.95719         
 2151       8.43537          4.95781         
 2152       9.0552           4.95902         
 2153       7.40481          4.96162         
 2154       1.29769          4.96167         
 2155       8.6284           4.96222         
 2156       6.09658          4.96383         
 2157       10.2085          4.96526         
 2158       6.06477          4.9752          
 2159       4.76292          4.97584         
 2160       4.82883          4.97595         
 2161       14.1333          4.97766         
 2162       7.00929          4.98043         
 2163       15.2489          4.98559         
 2164       10.4841          4.9908          
 2165       6.25338          4.99297         
 2166       6.27867          4.9937          
 2167       6.48814          4.99655         
 2168       9.99576          4.99821         
 2169       6.20006          5.00074         
 2170       8.78959          5.00252         
 2171       8.74621          5.00307         
 2172       5.08164          5.00588         
 2173       8.22599          5.00623         
 2174       8.06962          5.00806         
 2175       4.96512          5.0084          
 2176       8.01254          5.01025         
 2177       7.93358          5.01061         
 2178       5.4112           5.01217         
 2179       5.67926          5.01279         
 2180       13.4494          5.01515         
 2181       13.1464          5.01919         
 2182       12.6839          5.02055         
 2183       5.76861          5.02144         
 2184       6.36653          5.02338         
 2185       6.22285          5.02518         
 2186       6.38695          5.02581         
 2187       11.5633          5.03235         
 2188       7.34114          5.03672         
 2189       7.27411          5.03983         
 2190       10.5918          5.04329         
 2191       6.57839          5.04441         
 2192       6.92332          5.04575         
 2193       7.15558          5.04956         
 2194       6.35897          5.05202         
 2195       6.34507          5.05249         
 2196       7.15822          5.05466         
 2197       7.40519          5.05833         
 2198       6.26814          5.06341         
 2199       10.1796          5.06388         
 2200       6.51295          5.06823         
 2201       9.94339          5.06936         
 2202       6.41738          5.0704          
 2203       5.19479          5.07474         
 2204       5.04139          5.07494         
 2205       5.7471           5.07565         
 2206       6.09249          5.07691         
 2207       9.36778          5.07869         
 2208       5.90421          5.07933         
 2209       5.72638          5.08362         
 2210       12.573           5.08435         
 2211       5.66468          5.08563         
 2212       12.8405          5.087           
 2213       5.90454          5.08828         
 2214       9.82541          5.08998         
 2215       6.47949          5.09219         
 2216       10.2886          5.09437         
 2217       6.52555          5.09655         
 2218       5.49341          5.09855         
 2219       9.1099           5.09873         
 2220       7.16604          5.10312         
 2221       7.48843          5.10577         
 2222       8.96086          5.1145          
 2223       12.3666          5.11492         
 2224       5.0347           5.11668         
 2225       7.61268          5.11713         
 2226       4.84843          5.11744         
 2227       8.84521          5.11872         
 2228       5.82015          5.11961         
 2229       8.16173          5.12179         
 2230       1.49348          5.12184         
 2231       5.04908          5.12392         
 2232       4.96606          5.12401         
 2233       10.1329          5.12863         
 2234       6.20891          5.12928         
 2235       6.91925          5.13081         
 2236       7.41852          5.13519         
 2237       9.41254          5.13938         
 2238       5.52112          5.13953         
 2239       6.4127           5.14412         
 2240       9.99298          5.14488         
 2241       5.07073          5.14696         
 2242       13.0144          5.14709         
 2243       7.45364          5.15256         
 2244       7.59124          5.15691         
 2245       7.41747          5.16125         
 2246       7.14892          5.16342         
 2247       6.83048          5.1656          
 2248       6.58551          5.16679         
 2249       6.85944          5.16777         
 2250       6.94092          5.17177         
 2251       7.09193          5.17397         
 2252       10.8528          5.17652         
 2253       10.1319          5.18091         
 2254       9.51069          5.18223         
 2255       5.98357          5.18309         
 2256       5.86504          5.18526         
 2257       13.1332          5.18602         
 2258       6.30308          5.18743         
 2259       6.7593           5.1896          
 2260       6.53987          5.19481         
 2261       6.1205           5.19617         
 2262       7.00591          5.1981          
 2263       3.29694          5.19834         
 2264       9.37342          5.19846         
 2265       4.57826          5.1989          
 2266       8.50391          5.20052         
 2267       5.20722          5.2011          
 2268       5.60109          5.20162         
 2269       10.8522          5.20497         
 2270       5.73161          5.21103         
 2271       5.63544          5.21122         
 2272       10.1484          5.21383         
 2273       8.33239          5.21538         
 2274       1.66382          5.21543         
 2275       9.86794          5.21808         
 2276       6.13882          5.21886         
 2277       6.68174          5.22027         
 2278       7.00581          5.22537         
 2279       10.1562          5.22755         
 2280       10.2382          5.2287          
 2281       6.5756           5.23173         
 2282       6.36857          5.23305         
 2283       14.5536          5.23435         
 2284       13.8428          5.24174         
 2285       5.38758          5.24316         
 2286       8.66757          5.2437          
 2287       8.91505          5.24458         
 2288       9.54677          5.2455          
 2289       14.5332          5.24895         
 2290       7.30314          5.25114         
 2291       7.46209          5.25967         
 2292       7.1701           5.26221         
 2293       7.15431          5.26325         
 2294       16.0821          5.26719         
 2295       7.15771          5.27227         
 2296       7.24917          5.27515         
 2297       13.2642          5.2801          
 2298       5.55487          5.28071         
 2299       5.43171          5.28229         
 2300       11.9982          5.28306         
 2301       5.08957          5.284           
 2302       5.04442          5.28446         
 2303       8.94218          5.28547         
 2304       12.893           5.28684         
 2305       5.14959          5.28903         
 2306       8.73897          5.28925         
 2307       6.63528          5.2912          
 2308       6.04296          5.29472         
 2309       5.97788          5.29506         
 2310       6.67017          5.29609         
 2311       7.29259          5.30129         
 2312       11.4768          5.30317         
 2313       6.57879          5.30613         
 2314       6.59931          5.30646         
 2315       8.02792          5.31232         
 2316       12.298           5.31568         
 2317       11.9853          5.32149         
 2318       12.3163          5.32377         
 2319       8.07798          5.33135         
 2320       7.75765          5.33451         
 2321       6.69992          5.33679         
 2322       7.15304          5.3375          
 2323       11.7936          5.34133         
 2324       7.26586          5.34277         
 2325       14.6997          5.34748         
 2326       5.85781          5.34812         
 2327       14.9967          5.34893         
 2328       16.7295          5.35578         
 2329       8.18755          5.35873         
 2330       8.25302          5.36136         
 2331       8.67932          5.37353         
 2332       17.5919          5.37853         
 2333       7.5405           5.38018         
 2334       8.1294           5.38134         
 2335       8.98547          5.40182         
 2336       7.20302          5.40862         
 2337       11.1882          5.40941         
 2338       11.7051          5.41051         
 2339       7.80245          5.41222         
 2340       12.2621          5.42401         
 2341       7.4133           5.42672         
 2342       6.80326          5.42824         
 2343       11.1698          5.42907         
 2344       7.22068          5.43267         
 2345       5.28003          5.43438         
 2346       1.5898           5.43441         
 2347       5.55418          5.4364          
 2348       13.5035          5.43658         
 2349       6.08066          5.4402          
 2350       5.2442           5.44064         
 2351       9.4695           5.44084         
 2352       17.1275          5.4496          
 2353       16.8045          5.45628         
 2354       15.9711          5.45914         
 2355       7.43833          5.46139         
 2356       7.62748          5.46374         
 2357       7.63653          5.46577         
 2358       7.39472          5.469           
 2359       11.4046          5.47036         
 2360       11.4672          5.47217         
 2361       7.06434          5.47291         
 2362       7.59997          5.49679         
 2363       9.06359          5.49897         
 2364       8.90273          5.49908         
 2365       10.3562          5.49976         
 2366       12.5421          5.50353         
 2367       7.25162          5.51357         
 2368       11.7591          5.51407         
 2369       8.03975          5.51889         
 2370       15.2251          5.52313         
 2371       6.47308          5.5241          
 2372       10.3336          5.52549         
 2373       10.1123          5.52682         
 2374       5.79932          5.52776         
 2375       5.95922          5.5281          
 2376       7.39835          5.5296          
 2377       8.22901          5.53763         
 2378       12.3412          5.55026         
 2379       11.4805          5.55246         
 2380       10.8717          5.5542          
 2381       6.63652          5.55487         
 2382       7.43712          5.55697         
 2383       7.75722          5.55914         
 2384       12.4615          5.56199         
 2385       7.65893          5.56398         
 2386       8.38047          5.56655         
 2387       8.7686           5.56961         
 2388       9.22589          5.57435         
 2389       8.13284          5.59836         
 2390       16.7106          5.60053         
 2391       12.352           5.60262         
 2392       16.5614          5.60719         
 2393       4.38856          5.60938         
 2394       1.16126          5.60942         
 2395       14.1336          5.60963         
 2396       8.12035          5.6182          
 2397       15.7976          5.62364         
 2398       15.6763          5.6239          
 2399       7.5768           5.63009         
 2400       12.596           5.63098         
 2401       12.6843          5.63985         
 2402       9.06396          5.64385         
 2403       13.3727          5.65401         
 2404       5.70151          5.65637         
 2405       1.7876           5.6564          
 2406       6.99558          5.65856         
 2407       11.217           5.65897         
 2408       9.0666           5.66357         
 2409       8.92351          5.66997         
 2410       8.81883          5.67723         
 2411       8.61286          5.68222         
 2412       17.1333          5.68598         
 2413       7.14181          5.68678         
 2414       7.73853          5.68795         
 2415       9.22544          5.69946         
 2416       9.1834           5.7022          
 2417       7.48328          5.71128         
 2418       7.32226          5.71207         
 2419       13.8954          5.71545         
 2420       13.9749          5.7155          
 2421       7.28848          5.71774         
 2422       11.3861          5.72134         
 2423       7.17247          5.72267         
 2424       7.08159          5.7248          
 2425       16.4526          5.72639         
 2426       7.85349          5.7286          
 2427       7.09334          5.73207         
 2428       7.38011          5.7325          
 2429       9.48618          5.75027         
 2430       9.74565          5.75647         
 2431       8.49084          5.76367         
 2432       7.98843          5.76467         
 2433       8.6341           5.76627         
 2434       9.11105          5.77485         
 2435       13.1587          5.7792          
 2436       8.42892          5.7866          
 2437       13.5406          5.78786         
 2438       14.5584          5.80638         
 2439       8.72453          5.81094         
 2440       12.4347          5.81813         
 2441       7.35286          5.8199          
 2442       11.7095          5.82195         
 2443       7.77629          5.82419         
 2444       8.02905          5.82757         
 2445       4.78686          5.83399         
 2446       1.47365          5.83403         
 2447       5.56228          5.83469         
 2448       5.5646           5.83509         
 2449       5.42296          5.83619         
 2450       13.1365          5.83655         
 2451       9.96274          5.84095         
 2452       6.07949          5.84173         
 2453       3.85933          5.8439          
 2454       3.75632          5.84396         
 2455       11.5231          5.84429         
 2456       5.30232          5.84607         
 2457       12.3292          5.84646         
 2458       5.96807          5.84727         
 2459       7.13374          5.85014         
 2460       6.80133          5.85799         
 2461       10.6209          5.859           
 2462       10.034           5.86208         
 2463       9.42442          5.86344         
 2464       5.61894          5.8646          
 2465       5.55994          5.86529         
 2466       7.93171          5.86683         
 2467       7.69644          5.86713         
 2468       8.54074          5.86798         
 2469       8.364            5.86933         
 2470       8.51369          5.86963         
 2471       5.0423           5.87372         
 2472       8.84235          5.87382         
 2473       7.14482          5.87606         
 2474       11.6866          5.8792          
 2475       7.87043          5.88283         
 2476       12.2313          5.88833         
 2477       8.00589          5.89017         
 2478       11.5642          5.89859         
 2479       6.93234          5.89951         
 2480       11.4989          5.90119         
 2481       14.1308          5.90518         
 2482       9.62921          5.90523         
 2483       11.134           5.91117         
 2484       7.12867          5.91182         
 2485       9.20359          5.92023         
 2486       8.87458          5.9281          
 2487       9.16529          5.93296         
 2488       9.31909          5.9412          
 2489       7.58267          5.958           
 2490       11.2121          5.95971         
 2491       11.2841          5.961           
 2492       11.3099          5.96533         
 2493       6.66612          5.96691         
 2494       9.62873          5.96856         
 2495       9.49904          5.96915         
 2496       5.99072          5.97062         
 2497       3.85257          5.9715          
 2498       7.32037          5.9715          
 2499       6.94509          5.97291         
 2500       7.63263          5.9801          
 2501       10.4477          5.98528         
 2502       10.2635          5.98578         
 2503       11.0857          5.98733         
 2504       11.8323          5.98999         
 2505       12.1232          5.9967          
 2506       7.42889          5.99795         
 2507       7.59301          6.0001          
 2508       7.92543          6.00174         
 2509       8.29192          6.0144          
 2510       8.33868          6.01991         
 2511       8.51774          6.02184         
 2512       16.5467          6.0395          
 2513       11.8242          6.04387         
 2514       3.90747          6.04401         
 2515       7.97413          6.0442          
 2516       6.78511          6.04685         
 2517       6.76091          6.04902         
 2518       6.24104          6.05119         
 2519       5.04021          6.05258         
 2520       7.97907          6.05296         
 2521       8.66731          6.05337         
 2522       5.90045          6.05524         
 2523       9.54805          6.05621         
 2524       6.18187          6.05788         
 2525       14.2997          6.05915         
 2526       7.295            6.06473         
 2527       7.18191          6.06675         
 2528       6.77482          6.07069         
 2529       5.65773          6.07277         
 2530       5.51561          6.07319         
 2531       11.1466          6.075           
 2532       10.925           6.07511         
 2533       5.19013          6.07586         
 2534       5.99312          6.07762         
 2535       5.97234          6.07889         
 2536       6.12959          6.07976         
 2537       6.1351           6.08198         
 2538       6.15333          6.0826          
 2539       6.73694          6.08415         
 2540       11.1171          6.08872         
 2541       7.10597          6.09116         
 2542       9.36126          6.09578         
 2543       4.86893          6.09657         
 2544       4.45329          6.09691         
 2545       3.96731          6.09734         
 2546       10.9688          6.09744         
 2547       6.43094          6.10314         
 2548       6.31219          6.10384         
 2549       6.52111          6.10531         
 2550       5.70407          6.10748         
 2551       9.35483          6.10787         
 2552       10.3022          6.10925         
 2553       7.51406          6.11328         
 2554       7.20268          6.11985         
 2555       7.02647          6.12155         
 2556       7.0579           6.12376         
 2557       6.99891          6.12708         
 2558       6.38076          6.12925         
 2559       5.19676          6.13054         
 2560       8.59857          6.13077         
 2561       9.1395           6.13287         
 2562       5.51844          6.13324         
 2563       4.91962          6.13542         
 2564       4.90768          6.13551         
 2565       14.5834          6.13924         
 2566       14.3393          6.14216         
 2567       6.76264          6.14361         
 2568       7.40118          6.14851         
 2569       5.62131          6.15306         
 2570       5.06219          6.15341         
 2571       5.20879          6.15362         
 2572       6.5556           6.15532         
 2573       14.3678          6.15779         
 2574       5.39372          6.16192         
 2575       12.3974          6.1623          
 2576       5.432            6.16366         
 2577       5.46845          6.16409         
 2578       5.9522           6.16521         
 2579       6.14032          6.16626         
 2580       6.37476          6.16748         
 2581       6.71087          6.16843         
 2582       7.52102          6.18584         
 2583       3.5138           6.18594         
 2584       7.43302          6.18605         
 2585       4.92607          6.18823         
 2586       1.48286          6.18826         
 2587       8.10839          6.19043         
 2588       1.44639          6.19048         
 2589       5.52877          6.19224         
 2590       8.87302          6.19264         
 2591       8.13016          6.19469         
 2592       4.70127          6.19482         
 2593       5.44586          6.19699         
 2594       5.46615          6.1972          
 2595       6.62934          6.20133         
 2596       8.40783          6.20395         
 2597       8.01514          6.20439         
 2598       8.33103          6.20485         
 2599       6.1166           6.20685         
 2600       6.20033          6.20852         
 2601       6.1904           6.21005         
 2602       9.08307          6.21223         
 2603       11.8026          6.21319         
 2604       4.98749          6.21348         
 2605       6.5818           6.21539         
 2606       6.15515          6.22325         
 2607       9.59626          6.22395         
 2608       5.85568          6.22574         
 2609       5.91355          6.22628         
 2610       6.40345          6.22845         
 2611       7.64914          6.23074         
 2612       4.30641          6.23081         
 2613       4.33824          6.23156         
 2614       1.40249          6.2316          
 2615       12.7759          6.23597         
 2616       8.69276          6.23705         
 2617       5.27882          6.23816         
 2618       8.14952          6.23895         
 2619       4.97934          6.23939         
 2620       9.30243          6.24033         
 2621       9.38018          6.24835         
 2622       9.15713          6.24903         
 2623       9.53014          6.25054         
 2624       12.0891          6.25313         
 2625       5.02692          6.25338         
 2626       9.61503          6.25556         
 2627       6.21898          6.25645         
 2628       6.86447          6.26081         
 2629       10.5393          6.26299         
 2630       6.74855          6.26537         
 2631       8.78807          6.26974         
 2632       1.57642          6.2698          
 2633       5.03841          6.27196         
 2634       1.57364          6.27199         
 2635       4.76177          6.27415         
 2636       1.60252          6.27418         
 2637       7.34783          6.27635         
 2638       3.59418          6.27645         
 2639       3.75153          6.27652         
