 # i        kappa            theta           
 997        1.80615          3.33409         
 998        0.675379         3.33422         
 999        4.02691          3.3375          
 1000       0.660829         3.33778         
 1001       3.45738          3.33945         
 1002       5.43467          3.34777         
 1003       0.701972         3.34811         
 1004       2.16561          3.35135         
 1005       3.01098          3.35336         
 1006       1.92794          3.35463         
 1007       1.73395          3.35688         
 1008       0.537181         3.35786         
 1009       4.91744          3.35827         
 1010       2.98972          3.35848         
 1011       0.40721          3.35868         
 1012       1.78984          3.36191         
 1013       0.671923         3.36204         
 1014       3.71239          3.36816         
 1015       2.96683          3.37208         
 1016       0.681884         3.37228         
 1017       2.87483          3.37554         
 1018       0.661059         3.37574         
 1019       5.56047          3.37904         
 1020       4.8692           3.38274         
 1021       0.641567         3.38308         
 1022       2.74812          3.38545         
 1023       3.54121          3.38636         
 1024       0.624506         3.38664         
 1025       0.664907         3.39315         
 1026       7.91517          3.39368         
 1027       0.630044         3.3942          
 1028       1.84727          3.3955          
 1029       4.84705          3.3977          
 1030       0.478285         3.39784         
 1031       2.40021          3.40108         
 1032       6.23418          3.40831         
 1033       1.81984          3.41172         
 1034       0.670041         3.41185         
 1035       3.65905          3.41511         
 1036       6.72957          3.42102         
 1037       3.0185           3.42176         
 1038       0.661308         3.42501         
 1039       4.97046          3.42536         
 1040       0.681159         3.4257          
 1041       4.52681          3.43571         
 1042       0.709004         3.43599         
 1043       3.15557          3.43925         
 1044       0.697124         3.43945         
 1045       3.76613          3.4443          
 1046       2.50053          3.44657         
 1047       7.60988          3.45319         
 1048       3.66872          3.45491         
 1049       3.74531          3.46755         
 1050       1.67755          3.47087         
 1051       0.62164          3.471           
 1052       1.55351          3.47393         
 1053       11.261           3.47444         
 1054       0.617524         3.47511         
 1055       3.62121          3.47839         
 1056       1.56528          3.47891         
 1057       4.09749          3.48232         
 1058       2.13682          3.48237         
 1059       0.747113         3.48314         
 1060       2.67836          3.48592         
 1061       2.74792          3.48649         
 1062       0.668728         3.49313         
 1063       9.17156          3.49371         
 1064       0.652498         3.49429         
 1065       2.60655          3.49754         
 1066       0.622051         3.49775         
 1067       2.86306          3.5             
 1068       1.86339          3.50098         
 1069       3.14192          3.5043          
 1070       2.49698          3.50769         
 1071       0.533107         3.5079          
 1072       12.4418          3.50982         
 1073       5.60513          3.5112          
 1074       4.05658          3.52246         
 1075       4.05125          3.52786         
 1076       1.89029          3.53457         
 1077       0.690284         3.5347          
 1078       2.27376          3.53701         
 1079       3.26951          3.53922         
 1080       2.84905          3.54196         
 1081       1.70495          3.54287         
 1082       3.89645          3.54406         
 1083       0.571514         3.54734         
 1084       2.0664           3.54754         
 1085       0.52041          3.54774         
 1086       5.37234          3.54859         
 1087       1.5486           3.54907         
 1088       3.3576           3.55464         
 1089       3.22139          3.55722         
 1090       1.96888          3.55955         
 1091       1.98636          3.56055         
 1092       3.18983          3.56391         
 1093       11.0302          3.56689         
 1094       0.641548         3.56751         
 1095       1.84379          3.57075         
 1096       5.30359          3.57206         
 1097       2.08516          3.57442         
 1098       1.83467          3.57827         
 1099       8.5397           3.57944         
 1100       1.43124          3.57955         
 1101       1.11188          3.58162         
 1102       3.02857          3.58796         
 1103       2.87964          3.59975         
 1104       8.81778          3.60321         
 1105       3.03681          3.60848         
 1106       2.33707          3.61569         
 1107       2.32592          3.61613         
 1108       3.63487          3.62093         
 1109       0.741174         3.62113         
 1110       4.28654          3.6267          
 1111       2.42359          3.62952         
 1112       2.49142          3.63037         
 1113       3.85742          3.63535         
 1114       0.760639         3.63555         
 1115       3.43427          3.64358         
 1116       4.28162          3.64926         
 1117       0.789272         3.64946         
 1118       4.19659          3.6725          
 1119       3.61552          3.67448         
 1120       3.02263          3.67589         
 1121       0.651723         3.67609         
 1122       3.27193          3.67923         
 1123       3.28363          3.67935         
 1124       0.716314         3.69863         
 1125       9.91617          3.69915         
 1126       0.691902         3.69967         
 1127       3.05565          3.70293         
 1128       0.646109         3.70313         
 1129       4.8342           3.70641         
 1130       2.13895          3.70905         
 1131       4.7172           3.71073         
 1132       4.33733          3.71613         
 1133       4.25627          3.71692         
 1134       2.17823          3.71887         
 1135       4.99823          3.72334         
 1136       6.2691           3.72655         
 1137       2.35224          3.72822         
 1138       4.43775          3.73328         
 1139       5.60031          3.7417          
 1140       0.773576         3.74198         
 1141       4.2295           3.75821         
 1142       3.72261          3.76059         
 1143       3.70641          3.76217         
 1144       4.08116          3.76505         
 1145       2.9352           3.76986         
 1146       3.03231          3.77636         
 1147       4.33054          3.77652         
 1148       2.16471          3.7786          
 1149       3.54607          3.78038         
 1150       3.93181          3.78192         
 1151       4.29495          3.79337         
 1152       0.790121         3.79357         
 1153       9.27431          3.81408         
 1154       2.62866          3.81756         
 1155       3.97393          3.82078         
 1156       3.63598          3.82468         
 1157       4.25847          3.82751         
 1158       1.80498          3.82848         
 1159       2.91363          3.82993         
 1160       1.92037          3.83088         
 1161       1.84157          3.83356         
 1162       5.12111          3.83429         
 1163       0.657548         3.83464         
 1164       3.98938          3.83944         
 1165       3.94407          3.84382         
 1166       9.62731          3.84644         
 1167       0.706947         3.84691         
 1168       0.475393         3.85492         
 1169       3.92509          3.85499         
 1170       6.60167          3.86898         
 1171       0.83693          3.86925         
 1172       4.33801          3.89656         
 1173       0.734621         3.89676         
 1174       3.4021           3.89814         
 1175       4.50773          3.92518         
 1176       0.675951         3.92706         
 1177       5.64009          3.9274          
 1178       0.315979         3.92746         
 1179       1.3628           3.93096         
 1180       5.48417          3.93514         
 1181       7.1786           3.93526         
 1182       3.42298          3.94458         
 1183       3.84133          3.95273         
 1184       0.737359         3.95293         
 1185       4.39758          3.95708         
 1186       3.54912          3.96137         
 1187       5.0988           3.96167         
 1188       2.80879          3.96888         
 1189       2.41518          3.97124         
 1190       2.40489          3.97234         
 1191       7.1133           3.97567         
 1192       2.44626          3.97797         
 1193       2.66941          3.97908         
 1194       5.84729          3.99627         
 1195       0.731243         3.99655         
 1196       3.06062          3.99834         
 1197       3.62236          4.00236         
 1198       4.11284          4.01717         
 1199       6.96363          4.02267         
 1200       0.831971         4.02295         
 1201       2.92275          4.07108         
 1202       4.04518          4.07311         
 1203       5.45687          4.07485         
 1204       2.44952          4.07666         
 1205       6.95874          4.08013         
 1206       0.704484         4.08047         
 1207       5.02796          4.08423         
 1208       8.98144          4.11233         
 1209       3.91635          4.1126          
 1210       3.64265          4.11851         
 1211       6.60598          4.11989         
 1212       3.61693          4.12067         
 1213       5.34067          4.1358          
 1214       7.24468          4.14708         
 1215       3.89676          4.14771         
 1216       5.45651          4.15142         
 1217       0.718706         4.15169         
 1218       0.689512         4.17295         
 1219       2.24569          4.17305         
 1220       3.67439          4.17644         
 1221       0.712028         4.17664         
 1222       1.03279          4.18187         
 1223       0.488636         4.18324         
 1224       1.54188          4.18348         
 1225       13.3935          4.18391         
 1226       0.654427         4.18458         
 1227       1.07173          4.18672         
 1228       1.16516          4.1875          
 1229       3.68549          4.1955          
 1230       1.95617          4.19737         
 1231       2.99173          4.19844         
 1232       4.37965          4.19975         
 1233       2.14566          4.2021          
 1234       4.93228          4.2039          
 1235       3.9976           4.2087          
 1236       3.30662          4.21218         
 1237       1.9697           4.21253         
 1238       2.89623          4.21542         
 1239       2.45432          4.22545         
 1240       3.89383          4.2262          
 1241       2.91876          4.22873         
 1242       2.18975          4.23529         
 1243       2.17148          4.23556         
 1244       1.93273          4.23884         
 1245       1.58877          4.23911         
 1246       0.612931         4.23924         
 1247       0.724429         4.24246         
 1248       4.65396          4.24273         
 1249       0.739211         4.24301         
 1250       3.44187          4.25953         
 1251       7.93521          4.26438         
 1252       4.55796          4.26585         
 1253       4.60358          4.2831          
 1254       4.26692          4.28539         
 1255       6.2314           4.28775         
 1256       2.64438          4.29839         
 1257       4.33943          4.2991          
 1258       0.737644         4.30636         
 1259       5.05813          4.30663         
 1260       0.739428         4.30691         
 1261       3.6246           4.31476         
 1262       3.64544          4.31869         
 1263       7.16314          4.3421          
 1264       3.34733          4.34315         
 1265       1.88804          4.34358         
 1266       5.52853          4.35242         
 1267       3.57342          4.35435         
 1268       3.01795          4.35593         
 1269       1.71195          4.35611         
 1270       0.577675         4.37195         
 1271       10.4781          4.37228         
 1272       0.788725         4.373           
 1273       2.24216          4.37776         
 1274       9.28594          4.3802          
 1275       1.38416          4.38105         
 1276       1.45461          4.38132         
 1277       1.67767          4.3846          
 1278       2.75647          4.385           
 1279       3.98339          4.3871          
 1280       0.657422         4.38737         
 1281       2.77724          4.39063         
 1282       1.43646          4.39112         
 1283       2.39706          4.39152         
 1284       0.60836          4.39172         
 1285       4.48768          4.39594         
 1286       0.73674          4.40843         
 1287       5.04055          4.40871         
 1288       0.740286         4.40898         
 1289       7.20902          4.4176          
 1290       5.60621          4.4239          
 1291       5.95086          4.44709         
 1292       5.80805          4.45819         
 1293       0.727562         4.45846         
 1294       6.7965           4.4649          
 1295       6.59747          4.46509         
 1296       0.42345          4.46543         
 1297       3.02546          4.47007         
 1298       7.45359          4.47558         
 1299       0.679622         4.50433         
 1300       1.81258          4.50479         
 1301       8.53691          4.50486         
 1302       0.6138           4.50527         
 1303       5.76491          4.51851         
 1304       3.45888          4.52501         
 1305       7.65945          4.52862         
 1306       4.37426          4.54017         
 1307       4.77221          4.55364         
 1308       11.5132          4.58453         
 1309       1.60666          4.60746         
 1310       0.72403          4.61068         
 1311       10.5945          4.61114         
 1312       0.713106         4.61161         
 1313       1.45204          4.61483         
 1314       8.90383          4.6196          
 1315       3.15361          4.62946         
 1316       2.62403          4.63182         
 1317       2.68099          4.63273         
 1318       4.13361          4.6373          
 1319       0.780258         4.6375          
 1320       3.68992          4.64407         
 1321       3.66899          4.65144         
 1322       2.99959          4.65492         
 1323       3.09489          4.65568         
 1324       4.58102          4.68842         
 1325       2.07628          4.70958         
 1326       2.07426          4.70966         
 1327       4.11085          4.71377         
 1328       4.08339          4.715           
 1329       2.82943          4.71984         
 1330       4.05772          4.72316         
 1331       1.9778           4.72648         
 1332       3.21453          4.72697         
 1333       2.24363          4.72976         
 1334       2.13106          4.73119         
 1335       4.51826          4.73304         
 1336       3.37434          4.73431         
 1337       2.51793          4.73641         
 1338       2.70097          4.74213         
 1339       2.67992          4.74349         
 1340       2.55968          4.74916         
 1341       3.95315          4.75038         
 1342       2.91988          4.75298         
 1343       2.97829          4.76222         
 1344       6.80861          4.76511         
 1345       0.749191         4.76545         
 1346       3.28065          4.77366         
 1347       2.91226          4.78021         
 1348       3.0356           4.78345         
 1349       1.70524          4.78349         
 1350       2.75708          4.78677         
 1351       0.725345         4.79329         
 1352       10.0249          4.79381         
 1353       0.722138         4.79433         
 1354       2.75825          4.79931         
 1355       2.24509          4.80381         
 1356       1.79081          4.80497         
 1357       3.05026          4.80541         
 1358       4.63763          4.80838         
 1359       0.718507         4.80865         
 1360       2.84009          4.81789         
 1361       3.75243          4.82121         
 1362       2.39408          4.82258         
 1363       3.32763          4.82628         
 1364       0.707166         4.82649         
 1365       8.739            4.83322         
 1366       0.699447         4.83369         
 1367       3.80085          4.83694         
 1368       3.97281          4.84033         
 1369       2.44024          4.84603         
 1370       2.45078          4.84694         
 1371       5.18299          4.85495         
 1372       2.41295          4.85748         
 1373       4.13258          4.86169         
 1374       2.91847          4.86219         
 1375       3.34371          4.86514         
 1376       1.62491          4.86847         
 1377       1.51967          4.86881         
 1378       3.93992          4.86955         
 1379       0.670685         4.87412         
 1380       4.7162           4.87446         
 1381       0.66777          4.87481         
 1382       3.20164          4.87806         
 1383       3.01755          4.88017         
 1384       4.25005          4.88152         
 1385       3.4911           4.88497         
 1386       3.66306          4.88836         
 1387       3.26254          4.89376         
 1388       3.08889          4.89501         
 1389       4.58834          4.89644         
 1390       3.05577          4.90712         
 1391       1.72292          4.90813         
 1392       4.84008          4.90972         
 1393       5.95822          4.9107          
 1394       1.81168          4.91244         
 1395       3.09646          4.91427         
 1396       4.24194          4.91758         
 1397       1.99671          4.91868         
 1398       2.0167           4.92099         
 1399       2.0938           4.92155         
 1400       4.20442          4.93161         
 1401       4.84436          4.93735         
 1402       3.49635          4.93852         
 1403       3.47441          4.94423         
 1404       4.79008          4.94536         
 1405       1.98962          4.95201         
 1406       3.24858          4.95241         
 1407       2.64841          4.95574         
 1408       1.91501          4.96238         
 1409       5.03286          4.963           
 1410       0.610707         4.96328         
 1411       2.19411          4.96658         
 1412       3.16589          4.96811         
 1413       2.11996          4.96897         
 1414       3.26005          4.97668         
 1415       1.99298          4.97758         
 1416       2.62667          4.98007         
 1417       2.40256          4.98063         
 1418       2.59077          4.98105         
 1419       3.68648          4.9853          
 1420       2.9983           4.99124         
 1421       0.670736         4.99144         
 1422       6.45124          4.99476         
 1423       0.689621         4.99517         
 1424       3.95949          5.00115         
 1425       5.73857          5.00186         
 1426       0.583969         5.00227         
 1427       3.88768          5.00659         
 1428       2.27393          5.00844         
 1429       0.467937         5.00874         
 1430       7.12274          5.00927         
 1431       0.603724         5.00979         
 1432       0.846472         5.01056         
 1433       2.80098          5.01626         
 1434       2.73642          5.01683         
 1435       2.05267          5.01842         
 1436       4.68211          5.02357         
 1437       0.619463         5.02391         
 1438       2.73861          5.02525         
 1439       0.620869         5.02713         
 1440       5.22101          5.02753         
 1441       0.635428         5.02794         
 1442       3.41673          5.0314          
 1443       3.38369          5.03178         
 1444       1.66334          5.03357         
 1445       3.7693           5.03449         
 1446       1.94903          5.03711         
 1447       1.89174          5.03805         
 1448       2.09211          5.03891         
 1449       2.8666           5.04469         
 1450       4.68409          5.05462         
 1451       0.717522         5.05489         
 1452       3.85869          5.05815         
 1453       2.5941           5.06159         
 1454       1.9202           5.06497         
 1455       0.696721         5.0651          
 1456       1.9027           5.06834         
 1457       3.07875          5.06874         
 1458       1.71869          5.07206         
 1459       0.639734         5.07219         
 1460       2.18037          5.07311         
 1461       2.33342          5.07666         
 1462       4.09421          5.07901         
 1463       0.682207         5.07928         
 1464       3.99689          5.08304         
 1465       0.659582         5.08331         
 1466       1.82039          5.08571         
 1467       1.64672          5.08655         
 1468       6.48301          5.08725         
 1469       1.95093          5.09456         
 1470       0.691362         5.09469         
 1471       3.70963          5.09795         
 1472       0.68586          5.1012          
 1473       6.43024          5.10161         
 1474       0.693495         5.10202         
 1475       4.10699          5.10608         
 1476       8.5684           5.11971         
 1477       7.42928          5.12876         
 1478       1.67943          5.1319          
 1479       3.55533          5.13244         
 1480       0.619393         5.13272         
 1481       0.668036         5.13593         
 1482       4.51209          5.13628         
 1483       0.381785         5.13636         
 1484       2.87648          5.13988         
 1485       0.669986         5.14008         
 1486       3.41948          5.14334         
 1487       2.8468           5.14696         
 1488       2.82826          5.14744         
 1489       2.17213          5.15016         
 1490       4.39948          5.15298         
 1491       1.84729          5.15615         
 1492       3.58753          5.15707         
 1493       0.640618         5.15734         
 1494       1.94621          5.16058         
 1495       6.09566          5.16227         
 1496       2.6252           5.1639          
 1497       2.73667          5.16447         
 1498       4.16134          5.17131         
 1499       0.662633         5.17159         
 1500       4.70762          5.17391         
 1501       3.12106          5.17823         
 1502       0.695842         5.17843         
 1503       1.97362          5.18167         
 1504       0.706682         5.1818          
 1505       3.25404          5.19209         
 1506       11.557           5.19324         
 1507       0.627096         5.19386         
 1508       0.625515         5.19708         
 1509       3.68008          5.19736         
 1510       0.638334         5.19763         
 1511       6.05843          5.20441         
 1512       4.17561          5.20802         
 1513       2.99156          5.20857         
 1514       1.77672          5.21467         
 1515       0.659205         5.2148          
 1516       2.96179          5.21719         
 1517       4.88787          5.2181          
 1518       0.641686         5.21844         
 1519       2.37886          5.22168         
 1520       1.84594          5.22496         
 1521       0.678775         5.22508         
 1522       4.78337          5.22836         
 1523       1.78221          5.23173         
 1524       1.77685          5.232           
 1525       6.02758          5.23542         
 1526       2.42667          5.23883         
 1527       2.41389          5.24211         
 1528       2.96276          5.24543         
 1529       2.93705          5.24593         
 1530       4.52618          5.24889         
 1531       2.21764          5.25061         
 1532       2.51832          5.25278         
 1533       7.37439          5.26249         
 1534       2.01375          5.2635          
 1535       1.47142          5.26677         
 1536       5.25348          5.26681         
 1537       2.60233          5.27005         
 1538       6.03812          5.27683         
 1539       3.17908          5.29057         
 1540       0.676026         5.29077         
 1541       4.92198          5.29338         
 1542       2.20765          5.29385         
 1543       1.21148          5.29401         
 1544       2.24498          5.29593         
 1545       2.45256          5.29965         
 1546       2.20415          5.30198         
 1547       2.20498          5.30298         
 1548       2.40082          5.30557         
 1549       4.55802          5.30917         
 1550       4.5992           5.30976         
 1551       6.24003          5.31654         
 1552       0.728244         5.31688         
 1553       2.0318           5.32304         
 1554       3.37448          5.32344         
 1555       4.22707          5.32621         
 1556       8.17417          5.34012         
 1557       0.720117         5.34052         
 1558       2.17662          5.34376         
 1559       3.72191          5.34439         
 1560       5.72108          5.35552         
 1561       7.17228          5.35753         
 1562       4.32444          5.36016         
 1563       5.39724          5.37239         
 1564       4.84922          5.38119         
 1565       3.0659           5.38274         
 1566       3.79782          5.38781         
 1567       6.38507          5.41902         
 1568       2.51804          5.43159         
 1569       4.39683          5.4318          
 1570       4.82772          5.44119         
 1571       2.93863          5.44223         
 1572       3.45645          5.45729         
 1573       0.380929         5.45749         
 1574       12.3955          5.45815         
 1575       4.44323          5.46053         
 1576       4.50692          5.46926         
 1577       2.68471          5.46972         
 1578       5.06639          5.52182         
 1579       0.698832         5.52482         
 1580       8.11038          5.52523         
 1581       0.717911         5.52563         
 1582       2.09779          5.53241         
 1583       2.07953          5.53264         
 1584       0.679954         5.53588         
 1585       2.85623          5.53608         
 1586       0.677168         5.53629         
 1587       0.714832         5.5395          
 1588       6.01452          5.53985         
 1589       0.727552         5.54019         
 1590       7.0028           5.55087         
 1591       2.13432          5.55148         
 1592       2.61135          5.55281         
 1593       2.72622          5.56927         
 1594       2.55725          5.57035         
 1595       2.66505          5.57283         
 1596       7.44178          5.57566         
 1597       5.74764          5.58398         
 1598       4.02134          5.58635         
 1599       3.46631          5.59044         
 1600       3.49421          5.59075         
 1601       5.55835          5.59917         
 1602       2.26102          5.59937         
 1603       3.14767          5.62136         
 1604       2.91862          5.62344         
 1605       4.4882           5.62725         
 1606       5.39804          5.63409         
 1607       6.84368          5.63543         
 1608       0.679874         5.64112         
 1609       5.62108          5.64146         
 1610       0.676189         5.6418          
 1611       5.01087          5.64525         
 1612       0.712559         5.64553         
 1613       3.33645          5.6517          
 1614       9.76769          5.6726          
 1615       5.98204          5.67781         
 1616       0.684859         5.68431         
 1617       11.6108          5.68488         
 1618       0.664804         5.68546         
 1619       1.03458          5.68682         
 1620       1.24907          5.68868         
 1621       6.79855          5.69369         
 1622       0.733118         5.69403         
 1623       3.69364          5.70895         
 1624       2.99424          5.71007         
 1625       0.639329         5.71028         
 1626       4.5659           5.71356         
 1627       0.681952         5.71383         
 1628       5.55217          5.71711         
 1629       3.64347          5.7238          
 1630       0.74632          5.724           
 1631       2.75093          5.73164         
 1632       2.62526          5.73386         
 1633       11.1387          5.73891         
 1634       0.882767         5.74277         
 1635       0.620463         5.74338         
 1636       5.18534          5.74372         
 1637       0.66359          5.74407         
 1638       4.11891          5.75054         
 1639       4.23981          5.75397         
 1640       2.72023          5.7616          
 1641       2.68621          5.76328         
 1642       4.23625          5.76899         
 1643       6.70751          5.77606         
 1644       11.1692          5.77686         
 1645       1.34278          5.78158         
 1646       2.87165          5.78668         
 1647       0.702399         5.79201         
 1648       5.7173           5.79236         
 1649       0.7              5.7927          
 1650       5.83605          5.79757         
 1651       1.66682          5.80941         
 1652       3.02562          5.80947         
 1653       4.59803          5.81278         
 1654       0.701392         5.81306         
 1655       3.99659          5.81655         
 1656       4.72447          5.82223         
 1657       0.705732         5.8225          
 1658       4.06953          5.82576         
 1659       3.47198          5.83169         
 1660       2.09094          5.83209         
 1661       2.70047          5.83874         
 1662       3.82165          5.84206         
 1663       4.68073          5.8463          
 1664       6.08807          5.84725         
 1665       1.21112          5.85402         
 1666       3.69022          5.85628         
 1667       0.632179         5.86046         
 1668       0.417113         5.86094         
 1669       16.9827          5.86125         
 1670       0.944826         5.86349         
 1671       1.09572          5.86526         
 1672       1.09862          5.86848         
 1673       4.31773          5.87051         
 1674       1.95728          5.87171         
 1675       3.75117          5.87508         
 1676       0.589408         5.87535         
 1677       4.18013          5.87661         
 1678       5.70657          5.8809          
 1679       2.10121          5.88298         
 1680       4.4701           5.88634         
 1681       2.66818          5.88946         
 1682       3.84682          5.88988         
 1683       7.85576          5.89363         
 1684       0.639146         5.89409         
 1685       3.10236          5.89648         
 1686       1.98463          5.89733         
 1687       7.14658          5.90185         
 1688       6.59841          5.91458         
 1689       6.85522          5.91766         
 1690       6.85558          5.94868         
 1691       3.87455          5.9644          
 1692       5.78094          5.96703         
 1693       6.70956          5.97276         
 1694       8.61511          6.04532         
 1695       7.6159           6.04758         
 1696       0.686932         6.04785         
 1697       5.27008          6.05936         
 1698       3.76028          6.14869         
 1699       3.94144          6.14938         
 1700       4.93844          6.16093         
 1701       1.85028          6.19001         
 1702       1.79986          6.19011         
 1703       2.51202          6.19097         
 1704       2.5839           6.19329         
 1705       2.22631          6.19438         
 1706       2.391            6.19485         
 1707       2.62467          6.20097         
 1708       2.64153          6.20125         
 1709       7.3417           6.21281         
 1710       0.677248         6.21534         
 1711       7.41101          6.21568         
 1712       0.698925         6.21603         
 1713       1.39291          6.26286         
 1714       0.729691         6.26475         
 1715       9.68253          6.26522         
 1716       0.716742         6.26568         
 1717       1.37862          6.2689          
 1718       7.27274          6.27338         
 1719       3.27998          6.27629         
 1720       0.665738         6.27649         
 1721       3.38245          6.27975         
 1722       0.702052         6.27995         
